Speaker,Utterance,Dialogue_Act,Dialogue_Id,Dialogue_Act_ISO
b,oh is it a police or something,reqInfo,le703650,directive
a,i've no idea,inform,le703650,inform
a,it's not one of our numbers,inform,le703650,inform
a,i don't have any information on it,inform,le703650,inform
b,oh right ok,ackn,le703650,feedback
a,it must be a number,inform,le703650,inform
b,oh must be a number,echo,le703650,feedback
a,yeah,ackn,le703650,feedback
b,oh ok then,ackn,le703650,feedback
b,thanks a lot anyway,thank,le703650,thanking
b,thanks,thank,le703650,thanking
b,bye,bye,le703650,goodbye
a,ok,backch,le703650,feedback
a,bye,bye,le703650,goodbye
b,hi,greet,le704030,greeting
b,could i get an early morning call please,direct,le704030,directive
b,at seven o'clock,directElab,le704030,directive
a,seven o'clock,echo,le704030,feedback
b,yes,ackn,le704030,feedback
b,mumbles,backch,le704030,feedback
b,sorry,pardon,le704030,apology
b,six weeks,inform,le704030,inform
a,ah bless ah,exclaim,le704030,None
b,she's normally sound asleep,inform,le704030,inform
a,is she you can oh dear oh is she and you've still got to get her up as well oh dear never mind i've booked it for you ok bye,ackn,le704030,feedback
b,normally but we had a,inform,le704030,inform
b,we had a barbie the night,inform,le704030,inform
b,so,init,le704030,discourse
b,she's playing up a wee bit,inform,le704030,inform
a,oh is she,ackn,le704030,feedback
a,and you've still got to get her up as well,confirm,le704030,answer
a,oh dear never mind,exclaim,le704030,None
a,i've booked it for you,inform,le704030,inform
b,that's lovely,appreciate,le704030,feedback
a,ok,ackn,le704030,feedback
b,ok,ackn,le704030,feedback
b,thank you,thank,le704030,thanking
b,bye,bye,le704030,goodbye
a,bye,bye,le704030,goodbye
b,can i try and get an alarm call tomorrow morning,direct,le704080,directive
a,what time would you like your call,reqDirect,le704080,directive
b,oh about seven twenty,direct,le704080,directive
a,seven twenty this morning,confirm,le704080,answer
b,yeah,ackn,le704080,feedback
b,Sunday yeah,confirm,le704080,answer
a,ok,ackn,le704080,feedback
a,i'll book that for you,informIntent,le704080,commissive
a,call you at twenty past seven,informIntent,le704080,commissive
b,thank you,thank,le704080,thanking
b,bye,bye,le704080,goodbye
a,thanks,thank,le704080,thanking
a,bye,bye,le704080,goodbye
b,hello,greet,le704170,greeting
b,um could i have an alarm call in the morning please,direct,le704170,directive
a,what time would you like your call,reqDirect,le704170,directive
b,um nine forty,direct,le704170,directive
a,nine forty,echo,le704170,feedback
a,call you at nine forty,informIntent,le704170,commissive
b,thank you very much,thank,le704170,thanking
a,thanks,thank,le704170,thanking
a,bye,bye,le704170,goodbye
b,byebye,bye,le704170,goodbye
b,hi um i've got a ringback service on my phone well you know it's not going to be it how much is the call charges you know after every call you've made it rings you back telling you yeah now i'm just wondering i want to make a call now how do i switch it off you for every call yeah mm it'd be in one of the select papers wouldn't it yeah that's right hash hash oh right then alright then thank you,greet,le704300,greeting
b,um i've got a ringback service on my phone well you know it's not going to be it how much is the call charges you know after every call you've made it rings you back telling you yeah now i'm just wondering i want to make a call now how do i switch it off you for every call yeah mm it'd be in one of the select papers wouldn't it yeah that's right hash hash oh right then alright then thank you,inform,le704300,inform
b,well,init,le704300,discourse
b,how much is the call charges you know after every call you've made,reqInfo,le704300,directive
b,it rings you back telling you yeah,inform,le704300,inform
b,now,init,le704300,discourse
b,i want to make a call now,inform,le704300,inform
b,how do i switch it off,reqInfo,le704300,directive
a,oh yeah,backch,le704300,feedback
a,mm,backch,le704300,feedback
a,um it's the one where you've asked for all for every an on every call,reqInfo,le704300,directive
b,you for every call,backch,le704300,feedback
b,yeah,answ,le704300,answer
a,right,ackn,le704300,feedback
a,just a moment normally you put a hash where the star was when you turned it on let me just have a check sorry it's charge advice is it right to cancel it it's it's hash hash and that takes it off altogether ok bye,hold,le704300,turn
a,normally you put a hash where the star was when you turned it on,inform,le704300,inform
a,let me just have a check,informIntent,le704300,commissive
b,mm,backch,le704300,feedback
b,it'd be in one of the select papers wouldn't it,reqInfo,le704300,directive
a,sorry,pardon,le704300,apology
a,it's charge advice is it,reqInfo,le704300,directive
b,yeah,answ,le704300,answer
b,that's right hash hash oh right then alright then thank you,answElab,le704300,inform
a,right,ackn,le704300,feedback
a,to cancel it,inform,le704300,inform
a,it's it's hash hash,inform,le704300,inform
b,hash hash,echo,le704300,feedback
a,and that takes it off altogether,inform,le704300,inform
b,oh right then alright then,ackn,le704300,feedback
a,ok,init,le704300,discourse
b,thank you,thank,le704300,thanking
a,bye,bye,le704300,goodbye
b,hello,greet,le704370,greeting
b,can i have an alarm call please,direct,le704370,directive
a,what time would you like your call,reqDirect,le704370,directive
b,um five fifty five,direct,le704370,directive
a,five fifty five,echo,le704370,feedback
b,yep,ackn,le704370,feedback
a,i'll book that for you,informIntent,le704370,commissive
b,that's lovely,appreciate,le704370,feedback
a,thanks,thank,le704370,thanking
a,bye,bye,le704370,goodbye
b,thanks,thank,le704370,thanking
b,bye,bye,le704370,goodbye
b,hi,greet,le706710,greeting
b,i was just wondering if you could tell me what area this code's for,reqInfo,le706710,directive
b,um it's um no i've just got the code yeah i was just looking at it now yeah it it's just quite big so i thought may be you'd be able to look on the computer hi it's right ok then thanks all right,inform,le706710,inform
a,have you got a full address,reqInfo,le706710,directive
b,um no,answ,le706710,answer
a,right,ackn,le706710,feedback
a,i don't know that off the top of my head um what you're going to need to do is have a look in uh have you got a if you've got a local phone directory yeah have a look in the back it's got all the codes and areas in there just wait there a moment hello that's yeah bye now,inform,le706710,inform
a,what you're going to need to do is have a look in,inform,le706710,inform
a,uh have you got a,reqInfo,le706710,directive
a,if you've got a local phone directory yeah,inform,le706710,inform
a,have a look in the back,suggest,le706710,directive
a,it's got all the codes and areas in there,inform,le706710,inform
b,yeah i was just looking at it now,backch,le706710,feedback
b,yeah,ackn,le706710,feedback
b,it it's just quite big,inform,le706710,inform
b,so,init,le706710,discourse
b,i thought may be you'd be able to look on the computer,expressPossibility,le706710,inform
b,hi,greet,le706710,greeting
a,that's yeah bye now,inform,le706710,inform
b,it's,confirm,le706710,answer
b,right,ackn,le706710,feedback
b,ok then,init,le706710,discourse
b,thanks,thank,le706710,thanking
a,yeah,backch,le706710,feedback
a,bye now,bye,le706710,goodbye
b,all right,ackn,le706710,feedback
b,hello,greet,le706860,greeting
b,i've got a code here and i don't know where it's from and i think there's a on the end she wakes up hello right ok can you tell me what part of it is cos i've got um i've got i've got some of i've got the phone number as well you can't you can't say what like no it's just that my friend has phoned at half four on the on the morning on this number but we don't know who it is but the thing is it was phoned on a mobile so you have to know the mobile number to ring ring a mobile ok that's ok ok thank you very much bye,inform,le706860,inform
b,and i don't know where it's from,inform,le706860,inform
a,what's the code,reqInfo,le706860,directive
b,and i think there's a on the end,expressOpinion,le706860,inform
a,um,backch,le706860,feedback
a,i think that's just hold the line hello it's i can't i'm afraid no i can't actually give out any more information than that i can confirm a name and address but i can't yeah no um no i'm sorry i can't actually give out any information like that ok bye now yeah,expressOpinion,le706860,inform
a,just hold the line,hold,le706860,turn
a,hello,greet,le706860,greeting
b,she wakes up,backch,le706860,feedback
b,hello,greet,le706860,greeting
a,it's i can't i'm afraid no i can't actually give out any more information than that i can confirm a name and address but i can't yeah no um no i'm sorry i can't actually give out any information like that ok bye now yeah,inform,le706860,inform
b,ok,init,le706860,discourse
b,can you tell me what part of it is,reqInfo,le706860,directive
a,i can't i'm afraid,answ,le706860,answer
b,cos i've got um i've got i've got some of i've got the phone number as well,inform,le706860,inform
a,no,negate,le706860,disagreement
a,i can't actually give out any more information than that,inform,le706860,inform
b,you can't,backch,le706860,feedback
b,you can't say what like,reqInfo,le706860,directive
a,but i can't,inform,le706860,inform
b,no,ackn,le706860,feedback
b,it's just that my friend has phoned at half four on the on the morning on this number,inform,le706860,inform
b,but we don't know who it is,inform,le706860,inform
b,but the thing is it was phoned on a mobile,inform,le706860,inform
b,so,init,le706860,discourse
b,you have to know the mobile number to ring ring a mobile,inform,le706860,inform
a,yeah,backch,le706860,feedback
a,no um no,refuse,le706860,None
a,i'm sorry,expressRegret,le706860,apology
a,i can't actually give out any information like that,inform,le706860,inform
b,ok that's ok ok thank you very much bye,ackn,le706860,feedback
b,that's ok,accept,le706860,agreement
a,ok,ackn,le706860,feedback
b,ok,ackn,le706860,feedback
b,thank you very,thank,le706860,thanking
a,bye now,bye,le706860,goodbye
b,much,thank,le706860,thanking
b,bye,bye,le706860,goodbye
a,yeah,ackn,le706860,feedback
b,hello,greet,le706960,greeting
b,um sorry to bother you,expressRegret,le706960,apology
b,i've been given a number to call um it's very important only the number i'm phoning says uh this number doesn't exist would you check it for me it's there isn't oh do you know when they got disconnected would it would it have been yesterday even oh it's just that uh this is the number what it is is it's my x partner's got my children and he said when you wanna to pick them up phone me at this number and he's given me obviously a number that doesn't exist ok then all right thanks a lot thank you bye,inform,le706960,inform
