Speaker,Utterance,Dialogue_Act,Dialogue_Act_ISO
USR,Oh I'll see what the longest and best trips are!,moreinfo,directive
USR,Please tell me about them.,moreinfo,directive
USR,Let's start with San Diego!,moreinfo,directive
SYS,"Maybe Santos, La Paz, or Sao Paulo might interest you.",sorry,apology
SYS,Of course I can run searches for shorter trips and perhaps get a few more available cities if you would like.,sorry,apology
USR,Let's try La Paz!,switch_frame,
SYS,Nice choice!,inform,inform
SYS,"In La Paz we can offer you an 8 day stay at a fantastic 4.0 star hotel with free parking, free breakfast, and free wifi.",inform,inform
USR,Ooh sounds nice!,request,directive
USR,How much would that cost in the end?,request,directive
SYS,It would be 22481.6 for economy seats and 28631.92 for business.,offer,commissive
USR,Wow that sounds really good!,request,directive
USR,What are the departure and return dates of this trip?,request,directive
SYS,This trip runs from Sept 13-19.,inform,inform
USR,That's perfect.,inform,inform
USR,Could you please book that for me for economy?,inform,inform
SYS,Sure thing!,inform,inform
SYS,It is all booked for you.,inform,inform
SYS,Stay in tune for an email confirmation with all the details.,inform,inform
USR,Thank you so much!,thankyou,thanking
SYS,It's my absolute pleasure!,you_are_welcome,thanking
SYS,Anything else I can do for you today?,you_are_welcome,thanking
USR,"Nope, it's all good.",goodbye,goodbye
USR,Have a nice day!,goodbye,goodbye
USR,I am SO done with my job right now.,inform,inform
USR,I wanna take a nice two week vacation and getting out of Rome,,
what could you get me in Curitiba?,inform,,
SYS,"Rome to Curitiba, let me see... nothing.",no_result,
USR,ok ..... well I'd settle on Essen,inform,inform
SYS,"Rome to Essen, nothing available either.",no_result,
USR,you are a disgrace.,inform,inform
USR,what about in St. Petersburg?,inform,inform
SYS,I apologize for the inconvenience.,sorry,apology
SYS,I also do not have anything from Rome to St. Petersburg.,sorry,apology
USR,"I have clients to meet with in Rome, I need to travel there some time soon - anytime, any price.",inform,inform
SYS,Where will you need to leave from?,request,directive
USR,I can leave from Berlin,inform,inform
SYS,Is anyone else going to be travelling with you?,request,directive
USR,"No, I alone",inform,inform
SYS,"The best package I can offer is at The Double Pastures, a 4 star hotel near a cathedral, 8.98/10 guest rating, free breakfast and wifi, from September 11th to 23rd, business flights for 911.50, and economy flights for 810.76.",offer,commissive
USR,Ideal.,inform,inform
USR,Book business flights please,inform,inform
SYS,Great!,inform,inform
SYS,It is booked!,inform,inform
SYS,Have a great day!,inform,inform
USR,You’re great,thankyou,thanking
USR,Let me tell you about the succulent oysters I had last time I was in Kingston..,,
"I'm trying to get back there though, and to leave from Stuttgart",,,
For 4300 dollars,inform,,
SYS,Is Kingston your destination?,confirm,answer
USR,Yea,affirm,answer
SYS,I can help you with that.,request,directive
SYS,I have several choices in Kingston.,request,directive
SYS,How many people will be travelling to Kingston from Stuttgart?,request,directive
USR,I'm travelling alone ; helps me focus on my sensitive pallet,inform,inform
SYS,My hotels in Kingston go up to 4 stars and the length of stays between 4 days and ten days.,inform,inform
USR,"Higher stars are my preference, heart of the city or near a market helps too.",inform,inform
USR,Usually close to good restaurants,inform,inform
SYS,"I have the Ebony Manor Inn & Suites, a 4 star hotel which is close to the museum available for 10 days or I have the Cosmos Inn which is a 2.5 star hotel located in the heart of the city available for 7 days.",offer,commissive
USR,Cosmos Inn sounds like a better location,switch_frame,
SYS,"It also includes free breakfast, parking and wifi and has a user rating of 6.37/10",inform,inform
USR,However I would love to hear about San Juan 's accommodation offerings.,inform,inform
SYS,"I have the Fairyland with a 4 star rating and a great location near the  museum, shopping and the food market at 2667.37USD for a 6 day stay.",offer,commissive
USR,Heyy that sounds awesome!,request_compare,directive
USR,What's the price difference between that one and Kingston's package in the heart of the city?,request_compare,directive
SYS,"The Cosmos Inn in Kingston is  1225.8USD for a 7 day stay, so about half the price.",inform,inform
USR,"Hmm but yea, San Juan is still a little more appealing...Can we book that one?",inform,inform
SYS,Yes of course!,inform,inform
USR,:ok_hand::knife_fork_plate:,thankyou,thanking
USR,hi i want to go to toluca from burlington ok,inform,inform
SYS,Do you have a budget?,request,directive
USR,yes 2600,inform,inform
SYS,When would you like to leave for your endeavour?,request,directive
USR,September sixth.,inform,inform
USR,But dates are flexible,inform,inform
SYS,"Sorry, my results tell me that there are no availabilities to Toluca.",sorry,apology
USR,what about for 2900,inform,inform
SYS,"The budget is fine, it's just the destination that is unavailable.",suggest,directive
SYS,Is there another place you could go?,suggest,directive
USR,oh.,negate,disagreement
USR,No,negate,disagreement
USR,I want to go to Fukuoka and I want to leave from Kabul.,inform,inform
SYS,"Alright, do you have a budget?",request,directive
USR,3100 dollars,inform,inform
SYS,When would you like to leave?,request,directive
USR,September 6th,inform,inform
SYS,"There are no results from Kabul to your destination, is there a different city you can depart from?",suggest,directive
USR,"Hi, I'm looking to book a flight to Berlin please.",inform,inform
SYS,Where will you be coming from?,request,directive
USR,Birmingham,inform,inform
SYS,When would you like to go?,request,directive
USR,Ideally sometime between Tuesday September 13 and Wednesday September 28.,inform,inform
SYS,"Okay last question, will you be going alone or with others?",suggest,directive
USR,Nah just me.,inform,inform
SYS,"Great, we have two fantastic 5 star hotels in Berlin waiting for you!",hearmore,
SYS,We offer 14 day or 15 packages.,hearmore,
SYS,Would these interest you?,hearmore,
USR,Yes please!,request_compare,directive
USR,Are they fairly affordable?,request_compare,directive
SYS,They are!,inform,inform
SYS,"For the 15 day package, we have the business package available for 1608.47 and the economy package for 1264.47.",inform,inform
SYS,The 14 day package is slightly more expensive.,inform,inform
USR,The 14 day package is more expensive than the 15 day package one?,request_compare,directive
SYS,Yes.,offer,commissive
SYS,The 14 day trip is 2752.48 for business and 2167.74 for economy.,offer,commissive
USR,Oh wow that's odd.,request,directive
USR,What are the departure and return dates for the 15 day package then?,request,directive
SYS,The 15 day trip is from Sept 14-28.,inform,inform
USR,Wow that sounds great.,moreinfo,directive
USR,What else can you tell me?,moreinfo,directive
SYS,Sure!,inform,inform
SYS,The hotel has an average guest rating of 8.49/10 and is conveniently located near a museum and a cathedral.,inform,inform
SYS,"During your stay, you can get breakfast and wifi free of charge.",inform,inform
USR,"Wow, that's amazing!",confirm,answer
USR,You said this was a 5 star hotel right?,confirm,answer
SYS,Yup,affirm,answer
USR,That's perfect.,inform,inform
USR,I'll take it!,inform,inform
SYS,Awesome!,inform,inform
SYS,I will process the booking for you.,inform,inform
SYS,"Once confirmed, you will receive a confirmation via email.",inform,inform
USR,"That's excellent, thank you very much!",thankyou,thanking
SYS,You're very welcome!,you_are_welcome,thanking
USR,HaaaAAAaaaYYYY.,inform,inform
USR,"I’m just a normal girl, just like everybody else, I just wanna go to Monterrey ok??",inform,inform
SYS,Hi!,request,directive
SYS,Sure!,request,directive
SYS,from where?,request,directive
USR,I can leave from wherever !,inform,inform
SYS,Great!,request,directive
SYS,Do you have a budget?,request,directive
USR,omg NooOoOo,inform,inform
SYS,"Okay, when would you like to leave?",request,directive
USR,Whenever!,inform,inform
SYS,Do you need to return by a certain date?,request,directive
USR,Nope!!,inform,inform
USR,I can just do my thang whenever however long,inform,inform
SYS,Well my database tells me that there are no flights to Monterrey.,no_result,
USR,WHAAAAT omg.,inform,inform
USR,You  must have something in Columbus available for me,inform,inform
SYS,"Our best package is a 3.5 star hotel, business class flights, hotel is near a museum, shopping, mall, and is also in the heart of the city, 8.22/10 guest rating, free breakfast and wifi, from September 12th to 25th, and the cost is 4942.67.",offer,commissive
USR,oh god 3.5.,inform,inform
USR,BUT Book me the package anyway I’ll just crash with my girl if the concierge is chill,inform,inform
SYS,"Okay, sounds great!",inform,inform
SYS,This package is booked for you!,inform,inform
SYS,Have a good trip and safe travels!,inform,inform
USR,thanks omg this has been such a pleasant experience!!,thankyou,thanking
USR,Booking trips just like everyone else HA,thankyou,thanking
USR,sooooo.,inform,inform
USR,in a bit of a pickle here and i need outta Tel Aviv ASAP.,inform,inform
USR,can ya get me to valencia?,inform,inform
SYS,I have no flights out of Tel Aviv whatsoever,no_result,
USR,ahhh jeez ya killin me!,inform,inform
USR,what if I fly outta Boston?,inform,inform
USR,i got 2800 bucks to my name,,
but i wanna save as much of that as i can for the craps tables,inform,,
SYS,I have flights to South America from Boston,suggest,directive
USR,What the heck are you sayin... i dont wanna go to South America i wanna go to Valencia!,inform,inform
SYS,How about to Antartica?,suggest,directive
USR,why i oughta.... if you're not gonna fly me from boston to valencia you may as well consider yourself dead,,
i'm not kiddin around here,inform,,
SYS,The Gold has a 12 day stay for just $36.50 over your budget.,offer,commissive
USR,from Boston????,inform,inform
USR,that's a push..,,
what about Boston to Tokyo?,inform,,
SYS,Nothing from Boston to Tokyo.,no_result,
USR,Hi!,inform,inform
USR,I’ve got a little duty to take care of - family vacation time :smile:,inform,inform
SYS,Where would you like to go?,request,directive
USR,Me and the gang are looking to get out of Barcelona from September 6th until the 15th.,inform,inform
USR,We’ve got a few destinations in mind - hows about Mexico City?,inform,inform
SYS,How many people will be traveling?,request,directive
USR,2 adults and 6 kids,inform,inform
SYS,"We have a great package at a 3.5 star hotel near the beach, museum, shopping, and mall.",offer,commissive
SYS,The hotel has a 6.37/10 guest rating and offers free parking and wifi.,offer,commissive
SYS,This package is from September 8th to 13th.,offer,commissive
SYS,The business flights included put the price to 16699.53 and is all inclusive.,offer,commissive
SYS,"If you are looking for a cheaper option, the cheapest package available is 11941.79.",offer,commissive
USR,"Ok, that is within our 15 thousand dollar budget.",inform,inform
USR,But my kids really love La Paz.. so let’s check that place out,inform,inform
SYS,"We have one result at a 4 star hotel, 8.98/10 guest rating, free parking, breakfast and wifi, from September 8th to 13th, economy flights, for a grand total of 14931.80.",offer,commissive
